Model,Year,Transmission,FuelType,maker,Mpg,EngineSize
 X1,2019,Automatic,Petrol,bmw,39.8,1.5
 X1,2019,Automatic,Petrol,bmw,40.9,1.5
 X1,2019,Automatic,Petrol,bmw,46.3,1.5
 X1,2019,Automatic,Petrol,bmw,48.7,2.0
 X1,2019,Manual,Diesel,bmw,36.7,2.0
 X1,2019,Manual,Diesel,bmw,40.4,2.0
 X1,2019,Manual,Diesel,bmw,48.7,2.0
 X1,2019,Manual,Diesel,bmw,60.1,2.0
 X1,2019,Manual,Diesel,bmw,68.9,2.0
 X1,2019,Manual,Petrol,bmw,39.8,1.5
 X1,2019,Manual,Petrol,bmw,49.6,1.5
 X1,2019,Manual,Petrol,bmw,51.4,1.5
 X1,2019,Manual,Petrol,bmw,52.3,1.5
 X1,2019,Manual,Petrol,bmw,54.3,1.5
 X1,2019,Semi-Auto,Diesel,bmw,36.7,2.0
 X1,2019,Semi-Auto,Diesel,bmw,47.9,2.0
 X1,2019,Semi-Auto,Diesel,bmw,50.4,2.0
 X1,2019,Semi-Auto,Diesel,bmw,52.3,2.0
 X1,2019,Semi-Auto,Diesel,bmw,53.3,2.0
 X1,2019,Semi-Auto,Diesel,bmw,60.1,2.0
 X1,2019,Semi-Auto,Diesel,bmw,65.7,2.0
 X1,2019,Semi-Auto,Petrol,bmw,35.3,2.0
 X1,2019,Semi-Auto,Petrol,bmw,37.7,2.0
 X1,2019,Semi-Auto,Petrol,bmw,38.2,2.0
 X1,2019,Semi-Auto,Petrol,bmw,38.7,2.0
 X1,2019,Semi-Auto,Petrol,bmw,39.2,2.0
 X1,2019,Semi-Auto,Petrol,bmw,39.8,2.0
 X1,2019,Semi-Auto,Petrol,bmw,40.9,1.5
 X1,2019,Semi-Auto,Petrol,bmw,44.8,2.0
 X1,2019,Semi-Auto,Petrol,bmw,46.3,1.5
 X1,2019,Semi-Auto,Petrol,bmw,47.9,2.0
 X1,2019,Semi-Auto,Petrol,bmw,48.7,2.0
 X1,2020,Automatic,Diesel,bmw,47.9,2.0
 X1,2020,Automatic,Diesel,bmw,50.4,2.0
 X1,2020,Manual,Diesel,bmw,39.2,2.0
 X1,2020,Manual,Diesel,bmw,40.4,2.0
 X1,2020,Manual,Diesel,bmw,50.4,2.0
 X1,2020,Manual,Petrol,bmw,49.6,1.5
 X1,2020,Manual,Petrol,bmw,51.4,1.5
 X1,2020,Semi-Auto,Diesel,bmw,36.7,2.0
 X1,2020,Semi-Auto,Diesel,bmw,40.9,2.0
 X1,2020,Semi-Auto,Diesel,bmw,47.9,2.0
 X1,2020,Semi-Auto,Diesel,bmw,50.4,2.0
 X1,2020,Semi-Auto,Diesel,bmw,52.3,2.0
 X1,2020,Semi-Auto,Diesel,bmw,53.3,2.0
 X1,2020,Semi-Auto,Diesel,bmw,60.1,2.0
 X1,2020,Semi-Auto,Diesel,bmw,65.7,2.0
 X1,2020,Semi-Auto,Petrol,bmw,37.7,1.5
 X1,2020,Semi-Auto,Petrol,bmw,39.8,2.0
 X1,2020,Semi-Auto,Petrol,bmw,40.9,1.5
 X1,2020,Semi-Auto,Petrol,bmw,46.3,1.5
 X1,2020,Semi-Auto,Petrol,bmw,47.9,2.0
 X2,2018,Automatic,Diesel,bmw,52.3,2.0
 X2,2018,Automatic,Diesel,bmw,58.9,2.0
 X2,2018,Manual,Diesel,bmw,49.6,2.0
 X2,2018,Manual,Diesel,bmw,52.3,2.0
 X2,2018,Manual,Diesel,bmw,55.4,2.0
 X2,2018,Semi-Auto,Diesel,bmw,50.4,2.0
 X2,2018,Semi-Auto,Diesel,bmw,58.9,2.0
 X2,2018,Semi-Auto,Diesel,bmw,61.4,2.0
 X2,2018,Semi-Auto,Petrol,bmw,38.7,2.0
 X2,2018,Semi-Auto,Petrol,bmw,39.2,2.0
 X2,2019,Automatic,Diesel,bmw,47.9,2.0
 X2,2019,Automatic,Diesel,bmw,48.7,2.0
 X2,2019,Automatic,Diesel,bmw,49.6,2.0
 X2,2019,Automatic,Diesel,bmw,50.4,2.0
 X2,2019,Automatic,Diesel,bmw,58.9,2.0
 X2,2019,Automatic,Diesel,bmw,61.4,2.0
 X2,2019,Automatic,Petrol,bmw,34.0,2.0
 X2,2019,Automatic,Petrol,bmw,36.2,2.0
 X2,2019,Automatic,Petrol,bmw,38.7,2.0
 X2,2019,Automatic,Petrol,bmw,39.2,2.0
 X2,2019,Automatic,Petrol,bmw,39.8,2.0
 X2,2019,Automatic,Petrol,bmw,40.4,2.0
 X2,2019,Automatic,Petrol,bmw,42.2,1.5
 X2,2019,Manual,Diesel,bmw,48.7,2.0
 X2,2019,Manual,Diesel,bmw,49.6,2.0
 X2,2019,Manual,Diesel,bmw,53.3,2.0
 X2,2019,Manual,Diesel,bmw,55.4,2.0
 X2,2019,Manual,Petrol,bmw,41.5,1.5
 X2,2019,Manual,Petrol,bmw,42.8,1.5
 X2,2019,Semi-Auto,Diesel,bmw,47.9,2.0
 X2,2019,Semi-Auto,Diesel,bmw,48.7,2.0
 X2,2019,Semi-Auto,Diesel,bmw,50.4,2.0
 X2,2019,Semi-Auto,Diesel,bmw,52.3,2.0
 X2,2019,Semi-Auto,Diesel,bmw,58.9,2.0
 X2,2019,Semi-Auto,Diesel,bmw,61.4,2.0
 X2,2019,Semi-Auto,Petrol,bmw,34.0,2.0
 X2,2019,Semi-Auto,Petrol,bmw,34.9,2.0
 X2,2019,Semi-Auto,Petrol,bmw,36.2,2.0
 X2,2019,Semi-Auto,Petrol,bmw,38.7,2.0
 X2,2019,Semi-Auto,Petrol,bmw,39.2,2.0
 X2,2019,Semi-Auto,Petrol,bmw,39.8,2.0
 X2,2019,Semi-Auto,Petrol,bmw,40.4,2.0
 X2,2019,Semi-Auto,Petrol,bmw,41.5,1.5
 X2,2019,Semi-Auto,Petrol,bmw,42.2,1.5
 X2,2020,Automatic,Diesel,bmw,58.9,2.0
 X2,2020,Automatic,Petrol,bmw,34.0,2.0
 X2,2020,Automatic,Petrol,bmw,42.2,1.5
 X2,2020,Manual,Diesel,bmw,48.7,2.0
 X2,2020,Manual,Diesel,bmw,49.6,2.0
 X2,2020,Manual,Diesel,bmw,53.3,2.0
 X2,2020,Manual,Diesel,bmw,55.4,2.0
 X2,2020,Manual,Petrol,bmw,42.8,1.5
 X2,2020,Semi-Auto,Diesel,bmw,47.9,2.0
 X2,2020,Semi-Auto,Diesel,bmw,50.4,2.0
 X2,2020,Semi-Auto,Diesel,bmw,52.3,2.0
 X2,2020,Semi-Auto,Diesel,bmw,58.9,2.0
 X2,2020,Semi-Auto,Diesel,bmw,61.4,2.0
 X2,2020,Semi-Auto,Petrol,bmw,34.0,2.0
 X2,2020,Semi-Auto,Petrol,bmw,38.7,2.0
 X2,2020,Semi-Auto,Petrol,bmw,39.2,2.0
 X2,2020,Semi-Auto,Petrol,bmw,39.8,2.0
 X2,2020,Semi-Auto,Petrol,bmw,40.4,2.0
 X2,2020,Semi-Auto,Petrol,bmw,42.8,1.5
 X2,2020,Semi-Auto,Petrol,bmw,43.5,1.5
 X3,2004,Automatic,Petrol,bmw,23.7,2.5
 X3,2006,Manual,Diesel,bmw,39.2,2.0
 X3,2007,Automatic,Diesel,bmw,32.8,3.0
 X3,2009,Automatic,Diesel,bmw,42.2,2.0
 X3,2009,Manual,Diesel,bmw,45.6,2.0
 X3,2011,Automatic,Diesel,bmw,50.4,2.0
 X3,2012,Automatic,Diesel,bmw,50.4,2.0
 X3,2013,Automatic,Diesel,bmw,47.1,3.0
 X3,2013,Automatic,Diesel,bmw,50.4,2.0
 X3,2013,Manual,Diesel,bmw,50.4,2.0
 X3,2013,Semi-Auto,Diesel,bmw,50.4,2.0
 X3,2014,Automatic,Diesel,bmw,47.1,3.0
 X3,2014,Automatic,Diesel,bmw,47.9,3.0
 X3,2014,Automatic,Diesel,bmw,50.4,2.0
 X3,2014,Automatic,Diesel,bmw,54.3,2.0
 X3,2014,Manual,Diesel,bmw,52.3,2.0
 X3,2014,Semi-Auto,Diesel,bmw,47.1,3.0
 X3,2014,Semi-Auto,Diesel,bmw,50.4,2.0
 X3,2014,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2015,Automatic,Diesel,bmw,47.1,3.0
 X3,2015,Automatic,Diesel,bmw,47.9,3.0
 X3,2015,Automatic,Diesel,bmw,54.3,2.0
 X3,2015,Automatic,Diesel,bmw,55.4,2.0
 X3,2015,Manual,Diesel,bmw,52.3,2.0
 X3,2015,Semi-Auto,Diesel,bmw,47.1,3.0
 X3,2015,Semi-Auto,Diesel,bmw,47.9,3.0
 X3,2015,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2015,Semi-Auto,Diesel,bmw,55.4,2.0
 X3,2016,Automatic,Diesel,bmw,47.1,3.0
 X3,2016,Automatic,Diesel,bmw,47.9,3.0
 X3,2016,Automatic,Diesel,bmw,54.3,2.0
 X3,2016,Manual,Diesel,bmw,52.3,2.0
 X3,2016,Semi-Auto,Diesel,bmw,47.1,3.0
 X3,2016,Semi-Auto,Diesel,bmw,47.9,3.0
 X3,2016,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2017,Automatic,Diesel,bmw,47.1,3.0
 X3,2017,Automatic,Diesel,bmw,47.9,3.0
 X3,2017,Automatic,Diesel,bmw,48.7,3.0
 X3,2017,Automatic,Diesel,bmw,54.3,2.0
 X3,2017,Manual,Diesel,bmw,52.3,2.0
 X3,2017,Semi-Auto,Diesel,bmw,47.1,3.0
 X3,2017,Semi-Auto,Diesel,bmw,47.9,3.0
 X3,2017,Semi-Auto,Diesel,bmw,48.7,3.0
 X3,2017,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2018,Automatic,Diesel,bmw,54.3,2.0
 X3,2018,Automatic,Diesel,bmw,56.5,2.0
 X3,2018,Automatic,Petrol,bmw,30.4,2.0
 X3,2018,Automatic,Petrol,bmw,34.5,3.0
 X3,2018,Semi-Auto,Diesel,bmw,48.7,3.0
 X3,2018,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2018,Semi-Auto,Diesel,bmw,56.5,2.0
 X3,2018,Semi-Auto,Petrol,bmw,30.4,2.0
 X3,2018,Semi-Auto,Petrol,bmw,34.5,3.0
 X3,2019,Automatic,Diesel,bmw,36.7,3.0
 X3,2019,Automatic,Diesel,bmw,48.7,3.0
 X3,2019,Automatic,Diesel,bmw,54.3,2.0
 X3,2019,Automatic,Diesel,bmw,56.5,2.0
 X3,2019,Automatic,Petrol,bmw,24.8,3.0
 X3,2019,Automatic,Petrol,bmw,30.4,2.0
 X3,2019,Automatic,Petrol,bmw,34.5,3.0
 X3,2019,Semi-Auto,Diesel,bmw,36.7,3.0
 X3,2019,Semi-Auto,Diesel,bmw,48.7,3.0
 X3,2019,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2019,Semi-Auto,Petrol,bmw,24.8,3.0
 X3,2019,Semi-Auto,Petrol,bmw,30.4,2.0
 X3,2019,Semi-Auto,Petrol,bmw,31.4,2.0
 X3,2019,Semi-Auto,Petrol,bmw,34.5,3.0
 X3,2020,Automatic,Diesel,bmw,54.3,2.0
 X3,2020,Semi-Auto,Diesel,bmw,36.7,3.0
 X3,2020,Semi-Auto,Diesel,bmw,48.7,3.0
 X3,2020,Semi-Auto,Diesel,bmw,54.3,2.0
 X3,2020,Semi-Auto,Hybrid,bmw,5.5,2.0
 X3,2020,Semi-Auto,Petrol,bmw,24.8,3.0
 X3,2020,Semi-Auto,Petrol,bmw,34.5,3.0
 X4,2014,Automatic,Diesel,bmw,47.9,3.0
 X4,2014,Manual,Diesel,bmw,52.3,2.0
 X4,2014,Semi-Auto,Diesel,bmw,54.3,2.0
 X4,2015,Automatic,Diesel,bmw,47.9,3.0
 X4,2015,Automatic,Diesel,bmw,54.3,2.0
 X4,2015,Manual,Diesel,bmw,52.3,2.0
 X4,2015,Semi-Auto,Diesel,bmw,47.9,3.0
 X4,2015,Semi-Auto,Diesel,bmw,54.3,2.0
 X4,2016,Automatic,Diesel,bmw,47.1,3.0
 X4,2016,Automatic,Diesel,bmw,47.9,3.0
 X4,2016,Automatic,Diesel,bmw,54.3,2.0
 X4,2016,Manual,Diesel,bmw,52.3,2.0
 X4,2016,Semi-Auto,Diesel,bmw,47.1,3.0
 X4,2016,Semi-Auto,Diesel,bmw,47.9,3.0
 X4,2016,Semi-Auto,Diesel,bmw,54.3,2.0
 X4,2017,Automatic,Diesel,bmw,47.1,3.0
 X4,2017,Automatic,Diesel,bmw,47.9,3.0
 X4,2017,Automatic,Diesel,bmw,54.3,2.0
 X4,2017,Semi-Auto,Diesel,bmw,47.9,3.0
 X4,2017,Semi-Auto,Diesel,bmw,54.3,2.0
 X4,2018,Automatic,Diesel,bmw,54.3,2.0
 X4,2018,Semi-Auto,Diesel,bmw,37.2,3.0
 X4,2018,Semi-Auto,Diesel,bmw,40.4,3.0
 X4,2018,Semi-Auto,Diesel,bmw,42.8,2.0
 X4,2018,Semi-Auto,Diesel,bmw,54.3,2.0
 X4,2019,Automatic,Diesel,bmw,37.2,3.0
 X4,2019,Automatic,Diesel,bmw,40.4,3.0
 X4,2019,Automatic,Diesel,bmw,40.9,3.0
 X4,2019,Automatic,Diesel,bmw,42.8,2.0
 X4,2019,Automatic,Petrol,bmw,24.8,3.0
 X4,2019,Automatic,Petrol,bmw,26.9,3.0
 X4,2019,Semi-Auto,Diesel,bmw,37.2,3.0
 X4,2019,Semi-Auto,Diesel,bmw,40.4,3.0
 X4,2019,Semi-Auto,Diesel,bmw,40.9,3.0
 X4,2019,Semi-Auto,Diesel,bmw,42.8,2.0
 X4,2019,Semi-Auto,Petrol,bmw,26.9,3.0
 X4,2020,Automatic,Diesel,bmw,40.9,3.0
 X4,2020,Automatic,Diesel,bmw,42.8,2.0
 X4,2020,Automatic,Petrol,bmw,26.9,3.0
 X4,2020,Semi-Auto,Diesel,bmw,37.2,3.0
 X4,2020,Semi-Auto,Diesel,bmw,40.9,3.0
 X4,2020,Semi-Auto,Diesel,bmw,42.8,2.0
 X4,2020,Semi-Auto,Petrol,bmw,24.8,3.0
 X4,2020,Semi-Auto,Petrol,bmw,26.9,3.0
 X5,2008,Automatic,Diesel,bmw,34.9,3.0
 X5,2009,Automatic,Diesel,bmw,34.0,3.0
 X5,2009,Automatic,Diesel,bmw,34.4,3.0
 X5,2010,Automatic,Diesel,bmw,37.7,3.0
 X5,2011,Automatic,Diesel,bmw,37.7,3.0
 X5,2011,Automatic,Diesel,bmw,38.2,3.0
 X5,2011,Automatic,Petrol,bmw,22.6,4.4
 X5,2012,Automatic,Diesel,bmw,37.7,3.0
 X5,2012,Automatic,Diesel,bmw,38.2,3.0
 X5,2013,Automatic,Diesel,bmw,37.7,3.0
 X5,2013,Automatic,Diesel,bmw,38.2,3.0
 X5,2013,Automatic,Diesel,bmw,45.6,3.0
 X5,2014,Automatic,Diesel,bmw,42.2,3.0
 X5,2014,Automatic,Diesel,bmw,44.8,3.0
 X5,2014,Automatic,Diesel,bmw,45.6,3.0
 X5,2014,Automatic,Diesel,bmw,47.1,3.0
 X5,2014,Automatic,Diesel,bmw,47.9,2.0
 X5,2014,Automatic,Diesel,bmw,48.7,2.0
 X5,2014,Automatic,Diesel,bmw,49.6,2.0
 X5,2014,Automatic,Diesel,bmw,50.4,2.0
 X5,2014,Automatic,Petrol,bmw,26.9,4.4
 X5,2015,Automatic,Diesel,bmw,42.8,3.0
 X5,2015,Automatic,Diesel,bmw,47.1,3.0
 X5,2015,Automatic,Diesel,bmw,47.9,3.0
 X5,2015,Automatic,Diesel,bmw,50.4,2.0
 X5,2015,Automatic,Diesel,bmw,52.3,2.0
 X5,2015,Automatic,Diesel,bmw,53.3,2.0
 X5,2015,Semi-Auto,Petrol,bmw,25.4,4.4
 X5,2016,Automatic,Diesel,bmw,42.8,3.0
 X5,2016,Automatic,Diesel,bmw,47.1,3.0
 X5,2016,Automatic,Diesel,bmw,47.9,3.0
 X5,2016,Automatic,Diesel,bmw,50.4,2.0
 X5,2016,Automatic,Diesel,bmw,52.3,2.0
 X5,2016,Automatic,Hybrid,bmw,85.6,2.0
 X5,2016,Automatic,Other,bmw,85.6,2.0
 X5,2016,Automatic,Petrol,bmw,25.4,4.4
 X5,2016,Semi-Auto,Petrol,bmw,25.4,4.4
 X5,2017,Automatic,Diesel,bmw,42.8,3.0
 X5,2017,Automatic,Diesel,bmw,45.6,3.0
 X5,2017,Automatic,Diesel,bmw,47.1,3.0
 X5,2017,Automatic,Diesel,bmw,47.9,3.0
 X5,2017,Automatic,Diesel,bmw,50.4,2.0
 X5,2017,Automatic,Other,bmw,85.6,2.0
 X5,2017,Automatic,Petrol,bmw,29.1,4.4
 X5,2018,Automatic,Diesel,bmw,45.6,3.0
 X5,2018,Automatic,Diesel,bmw,47.1,3.0
 X5,2018,Automatic,Hybrid,bmw,85.6,2.0
 X5,2018,Automatic,Petrol,bmw,25.4,4.4
 X5,2018,Automatic,Petrol,bmw,29.1,4.4
 X5,2018,Semi-Auto,Diesel,bmw,36.7,3.0
 X5,2018,Semi-Auto,Petrol,bmw,25.4,4.4
 X5,2019,Automatic,Diesel,bmw,33.6,3.0
 X5,2019,Automatic,Diesel,bmw,36.7,3.0
 X5,2019,Automatic,Diesel,bmw,37.7,3.0
 X5,2019,Automatic,Hybrid,bmw,188.3,3.0
 X5,2019,Automatic,Petrol,bmw,27.2,3.0
 X5,2019,Semi-Auto,Diesel,bmw,33.6,3.0
 X5,2019,Semi-Auto,Diesel,bmw,36.7,3.0
 X5,2019,Semi-Auto,Diesel,bmw,37.7,3.0
 X5,2019,Semi-Auto,Hybrid,bmw,188.3,3.0
 X5,2019,Semi-Auto,Petrol,bmw,27.2,3.0
 X5,2020,Automatic,Diesel,bmw,37.7,3.0
 X5,2020,Automatic,Hybrid,bmw,188.3,3.0
 X5,2020,Semi-Auto,Diesel,bmw,33.6,3.0
 X5,2020,Semi-Auto,Diesel,bmw,36.7,3.0
 X5,2020,Semi-Auto,Diesel,bmw,37.7,3.0
 X5,2020,Semi-Auto,Petrol,bmw,23.2,4.4
 X6,2011,Automatic,Diesel,bmw,37.7,3.0
 X6,2013,Automatic,Diesel,bmw,36.7,3.0
 X6,2013,Automatic,Diesel,bmw,37.7,3.0
 X6,2013,Automatic,Diesel,bmw,38.2,3.0
 X6,2013,Semi-Auto,Diesel,bmw,36.7,3.0
 X6,2013,Semi-Auto,Diesel,bmw,38.2,3.0
 X6,2014,Automatic,Diesel,bmw,37.7,3.0
 X6,2014,Automatic,Diesel,bmw,38.2,3.0
 X6,2015,Automatic,Diesel,bmw,44.8,3.0
 X6,2015,Semi-Auto,Diesel,bmw,44.8,3.0
 X6,2015,Semi-Auto,Diesel,bmw,45.6,3.0
 X6,2015,Semi-Auto,Diesel,bmw,47.1,3.0
 X6,2015,Semi-Auto,Petrol,bmw,25.4,4.4
 X6,2016,Automatic,Diesel,bmw,42.8,3.0
 X6,2016,Automatic,Diesel,bmw,44.8,3.0
 X6,2016,Automatic,Diesel,bmw,47.1,3.0
 X6,2016,Semi-Auto,Diesel,bmw,42.8,3.0
 X6,2016,Semi-Auto,Diesel,bmw,44.8,3.0
 X6,2016,Semi-Auto,Diesel,bmw,47.1,3.0
 X6,2016,Semi-Auto,Petrol,bmw,25.4,4.4
 X6,2017,Automatic,Diesel,bmw,42.8,3.0
 X6,2017,Automatic,Petrol,bmw,29.1,4.4
 X6,2017,Semi-Auto,Diesel,bmw,44.8,3.0
 X6,2017,Semi-Auto,Diesel,bmw,47.1,3.0
 X6,2017,Semi-Auto,Petrol,bmw,25.4,4.4
 X6,2018,Automatic,Diesel,bmw,40.9,3.0
 X6,2018,Automatic,Diesel,bmw,47.1,3.0
 X6,2018,Semi-Auto,Diesel,bmw,40.9,3.0
 X6,2018,Semi-Auto,Diesel,bmw,44.8,3.0
 X6,2018,Semi-Auto,Diesel,bmw,47.1,3.0
 X6,2019,Automatic,Diesel,bmw,34.9,3.0
 X6,2019,Automatic,Diesel,bmw,44.8,3.0
 X6,2019,Automatic,Petrol,bmw,26.4,3.0
 X6,2019,Semi-Auto,Diesel,bmw,33.2,3.0
 X6,2019,Semi-Auto,Diesel,bmw,34.9,3.0
 X6,2019,Semi-Auto,Diesel,bmw,44.8,3.0
 X6,2019,Semi-Auto,Petrol,bmw,26.4,3.0
 X6,2020,Automatic,Diesel,bmw,34.9,3.0
 X6,2020,Semi-Auto,Diesel,bmw,33.2,3.0
 X6,2020,Semi-Auto,Diesel,bmw,34.9,3.0
 X6,2020,Semi-Auto,Petrol,bmw,26.4,3.0
 X7,2019,Automatic,Diesel,bmw,31.4,3.0
 X7,2019,Automatic,Diesel,bmw,33.6,3.0
 X7,2019,Automatic,Petrol,bmw,24.8,3.0
 X7,2019,Semi-Auto,Diesel,bmw,31.4,3.0
 X7,2019,Semi-Auto,Diesel,bmw,33.6,3.0
 X7,2019,Semi-Auto,Petrol,bmw,24.8,3.0
 X7,2020,Automatic,Diesel,bmw,33.6,3.0
 X7,2020,Semi-Auto,Diesel,bmw,31.4,3.0
 X7,2020,Semi-Auto,Diesel,bmw,33.6,3.0
 X7,2020,Semi-Auto,Petrol,bmw,24.8,3.0
 Yaris,1999,Automatic,Petrol,toyota,42.9,1.3
 Yaris,2000,Automatic,Petrol,toyota,42.9,1.3
 Yaris,2002,Automatic,Petrol,toyota,42.2,1.3
 Yaris,2002,Manual,Petrol,toyota,40.4,1.5
 Yaris,2003,Manual,Petrol,toyota,50.4,1.0
 Yaris,2004,Automatic,Petrol,toyota,44.8,1.3
 Yaris,2005,Manual,Petrol,toyota,50.4,1.3
 Yaris,2006,Automatic,Petrol,toyota,48.7,1.3
 Yaris,2006,Manual,Diesel,toyota,62.8,1.4
 Yaris,2006,Manual,Petrol,toyota,47.1,1.3
 Yaris,2006,Manual,Petrol,toyota,52.3,1.0
 Yaris,2007,Automatic,Petrol,toyota,48.7,1.3
 Yaris,2007,Manual,Petrol,toyota,39.2,1.8
 Yaris,2007,Manual,Petrol,toyota,47.1,1.3
 Yaris,2007,Manual,Petrol,toyota,52.3,1.0
 Yaris,2008,Automatic,Other,toyota,48.7,1.3
 Yaris,2008,Automatic,Petrol,toyota,48.7,1.3
 Yaris,2008,Manual,Petrol,toyota,47.1,1.3
 Yaris,2008,Manual,Petrol,toyota,52.3,1.0
 Yaris,2009,Manual,Petrol,toyota,55.4,1.3
 Yaris,2009,Manual,Petrol,toyota,56.5,1.0
 Yaris,2009,Semi-Auto,Petrol,toyota,55.4,1.3
 Yaris,2010,Manual,Petrol,toyota,55.4,1.3
 Yaris,2010,Manual,Petrol,toyota,56.5,1.0
 Yaris,2011,Automatic,Other,toyota,54.3,1.3
 Yaris,2011,Automatic,Petrol,toyota,54.3,1.3
 Yaris,2011,Manual,Petrol,toyota,51.4,1.3
 Yaris,2011,Manual,Petrol,toyota,54.3,1.3
 Yaris,2012,Automatic,Hybrid,toyota,80.7,1.5
 Yaris,2012,Automatic,Petrol,toyota,53.3,1.3
 Yaris,2012,Automatic,Petrol,toyota,55.4,1.3
 Yaris,2012,Manual,Diesel,toyota,72.4,1.4
 Yaris,2012,Manual,Petrol,toyota,51.4,1.3
 Yaris,2012,Manual,Petrol,toyota,52.3,1.3
 Yaris,2012,Manual,Petrol,toyota,58.9,1.0
 Yaris,2013,Automatic,Hybrid,toyota,76.3,1.5
 Yaris,2013,Automatic,Hybrid,toyota,80.7,1.5
 Yaris,2013,Automatic,Petrol,toyota,55.4,1.3
 Yaris,2013,Manual,Diesel,toyota,72.4,1.4
 Yaris,2013,Manual,Petrol,toyota,51.4,1.3
 Yaris,2013,Manual,Petrol,toyota,52.3,1.3
 Yaris,2013,Manual,Petrol,toyota,58.9,1.0
 Yaris,2013,Semi-Auto,Petrol,toyota,53.3,1.3
 Yaris,2013,Semi-Auto,Petrol,toyota,55.4,1.3
 Yaris,2014,Automatic,Hybrid,toyota,76.3,1.5
 Yaris,2014,Automatic,Hybrid,toyota,78.0,1.5
 Yaris,2014,Automatic,Hybrid,toyota,80.7,1.5
 Yaris,2014,Automatic,Hybrid,toyota,86.0,1.5
 Yaris,2014,Automatic,Petrol,toyota,53.3,1.3
 Yaris,2014,Automatic,Petrol,toyota,55.0,1.3
 Yaris,2014,Manual,Diesel,toyota,72.4,1.4
 Yaris,2014,Manual,Diesel,toyota,74.3,1.4
 Yaris,2014,Manual,Petrol,toyota,51.4,1.3
 Yaris,2014,Manual,Petrol,toyota,52.3,1.3
 Yaris,2014,Manual,Petrol,toyota,55.0,1.3
 Yaris,2014,Manual,Petrol,toyota,58.0,1.3
 Yaris,2014,Manual,Petrol,toyota,58.9,1.0
 Yaris,2014,Manual,Petrol,toyota,66.0,1.0
 Yaris,2014,Semi-Auto,Petrol,toyota,55.4,1.3
 Yaris,2015,Automatic,Hybrid,toyota,76.3,1.5
 Yaris,2015,Automatic,Hybrid,toyota,78.0,1.5
 Yaris,2015,Automatic,Hybrid,toyota,86.0,1.5
 Yaris,2015,Automatic,Petrol,toyota,55.0,1.3
 Yaris,2015,Automatic,Petrol,toyota,55.4,1.3
 Yaris,2015,Automatic,Petrol,toyota,58.0,1.3
 Yaris,2015,Manual,Diesel,toyota,80.7,1.4
 Yaris,2015,Manual,Petrol,toyota,55.0,1.3
 Yaris,2015,Manual,Petrol,toyota,58.0,1.3
 Yaris,2015,Manual,Petrol,toyota,66.0,1.0
 Yaris,2015,Other,Hybrid,toyota,78.0,1.5
 Yaris,2016,Automatic,Hybrid,toyota,78.0,1.5
 Yaris,2016,Automatic,Hybrid,toyota,78.5,1.5
 Yaris,2016,Automatic,Hybrid,toyota,86.0,1.5
 Yaris,2016,Automatic,Other,toyota,78.0,1.5
 Yaris,2016,Automatic,Other,toyota,86.0,1.5
 Yaris,2016,Automatic,Petrol,toyota,55.0,1.3
 Yaris,2016,Automatic,Petrol,toyota,55.4,1.3
 Yaris,2016,Automatic,Petrol,toyota,58.0,1.3
 Yaris,2016,Automatic,Petrol,toyota,86.0,1.5
 Yaris,2016,Manual,Diesel,toyota,72.4,1.4
 Yaris,2016,Manual,Diesel,toyota,80.7,1.4
 Yaris,2016,Manual,Petrol,toyota,55.0,1.3
 Yaris,2016,Manual,Petrol,toyota,58.0,1.3
 Yaris,2016,Manual,Petrol,toyota,66.0,1.0
 Yaris,2017,Automatic,Hybrid,toyota,67.3,1.5
 Yaris,2017,Automatic,Hybrid,toyota,76.3,1.5
 Yaris,2017,Automatic,Hybrid,toyota,78.0,1.5
 Yaris,2017,Automatic,Hybrid,toyota,86.0,1.5
 Yaris,2017,Automatic,Other,toyota,43.5,1.5
 Yaris,2017,Automatic,Petrol,toyota,55.0,1.3
 Yaris,2017,Automatic,Petrol,toyota,58.0,1.3
 Yaris,2017,Automatic,Petrol,toyota,58.9,1.5
 Yaris,2017,Automatic,Petrol,toyota,60.1,1.5
 Yaris,2017,Automatic,Petrol,toyota,86.0,1.5
 Yaris,2017,Manual,Diesel,toyota,80.7,1.4
 Yaris,2017,Manual,Petrol,toyota,55.0,1.3
 Yaris,2017,Manual,Petrol,toyota,56.5,1.5
 Yaris,2017,Manual,Petrol,toyota,58.0,1.3
 Yaris,2017,Manual,Petrol,toyota,58.9,1.5
 Yaris,2017,Manual,Petrol,toyota,65.7,1.0
 Yaris,2017,Manual,Petrol,toyota,66.0,1.0
 Yaris,2018,Automatic,Hybrid,toyota,67.3,1.5
 Yaris,2018,Automatic,Hybrid,toyota,76.3,1.5
 Yaris,2018,Automatic,Petrol,toyota,47.1,1.5
 Yaris,2018,Automatic,Petrol,toyota,60.1,1.5
 Yaris,2018,Manual,Hybrid,toyota,67.3,1.5
 Yaris,2018,Manual,Petrol,toyota,37.7,1.8
 Yaris,2018,Manual,Petrol,toyota,47.1,1.5
